YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2004,11,21,0.4,29.2,24,80,3,360
2004,11,22,0.4,30,24.2,80,3,360
2004,11,23,0.4,32,24.5,81,2,140
2004,11,24,0,32,26.5,73,3,20
2004,11,25,0,33,25.7,72,3,20
2004,11,26,3,31.2,26,74,3,360
2004,11,27,0,31.5,25.5,74,5,360
2004,11,28,0.3,32,26,70,5,360
2004,11,29,111.4,26.5,23,89,4,340
2004,11,30,1,30,23.8,82,3,320
2004,12,1,0,29.5,26,73,5,360
2004,12,2,29,27,23.8,89,6,220
2004,12,3,1.2,29,25.4,89,3,180
2004,12,4,0,30.8,24,78,3,220
2004,12,5,11,30,24.2,84,3,240
2004,12,6,0.1,27.5,24.2,81,2,20
2004,12,7,0,31,23.5,70,3,60
2004,12,8,0,29.8,23,68,3,200
2004,12,9,0,30,24,68,3,240
2004,12,10,0,30.5,25,67,3,360
2004,12,11,0,29.8,24.2,76,3,360
2004,12,12,0,30.2,25.6,74,3,40
2004,12,13,0,31,25.5,73,3,20
2004,12,14,0,30.5,24.8,67,2,60
2004,12,15,0,31.5,25,74,3,360
2004,12,16,0,30,25,80,3,180
2004,12,17,0,29.8,25.8,73,3,200
2004,12,18,0,29.5,25.2,75,3,200
2004,12,19,0,30.2,24.5,76,3,220
2004,12,20,0,30,25,76,2,160
2004,12,21,0,30.5,25,71,3,220
2004,12,22,0,29.8,22.8,70,3,320
2004,12,23,0,29.4,22.5,74,2,360
2004,12,24,0,28.8,23.7,75,2,360
2004,12,25,0,30,23.2,72,2,300
2004,12,26,0,29,23,70,2,240
2004,12,27,0,28.7,23.5,64,2,240
2004,12,28,0,29.5,24,74,2,240
2004,12,29,0,29.5,24.4,73,2,360
2004,12,30,0,29.8,24.5,72,2,360
2004,12,31,0,29.8,24.3,78,2,360
2005,1,1,0,28.8,22.2,72,2,360
2005,1,2,0,27.8,24,75,2,320
2005,1,3,0,28.5,24.5,76,2,240
2005,1,4,2,29.5,23.5,80,2,360
2005,1,5,0,30,24.6,77,2,220
2005,1,6,3,27.5,23.6,82,2,20
2005,1,7,0,30.2,23.8,67,2,360
2005,1,8,0,29,23,77,2,360
2005,1,9,0,29.8,23.3,70,2,40
2005,1,10,0,28.5,23.5,75,2,270
2005,1,11,0,29.4,23.5,76,2,240
2005,1,12,1,28,23.1,76,2,240
2005,1,13,0,30,24,75,2,240
2005,1,14,0,29.8,22.8,74,3,360
2005,1,15,0,28.3,21.5,73,3,360
2005,1,16,0,27.6,22.7,78,2,270
2005,1,17,0,26.8,22,70,2,20
2005,1,18,0,27.6,22,77,2,360
2005,1,19,0,28.7,23.2,74,2,240
2005,1,20,3.6,26.8,22,78,2,90
2005,1,21,0,28.5,23,71,3,40
2005,1,22,0.2,29.8,22.2,73,2,360
2005,1,23,0,29.6,22.2,70,2,20
2005,1,24,0,28.2,21.8,69,2,220
2005,1,25,0,28.5,22.2,72,2,270
2005,1,26,0,29,23.5,75,2,300
2005,1,27,0,31,23.3,70,2,140
2005,1,28,0,31,24,73,2,240
2005,1,29,0,29.2,23,77,2,240
2005,1,30,0,30.4,23.7,85,2,240
2005,1,31,0,29.4,24,76,2,240
2005,2,1,0,29.8,23.9,73,2,220
2005,2,2,0,28.5,22.7,79,2,90
2005,2,3,0,30.5,23,71,2,60
2005,2,4,0,30,23.6,73,2,360
2005,2,5,0,30.2,24,68,2,290
2005,2,6,0,31.5,22.8,63,2,40
2005,2,7,0,32,24,58,3,40
2005,2,8,0,31.5,24.5,58,2,90
2005,2,9,2.6,29.5,23.4,70,2,70
2005,2,10,6.1,28,24,90,2,240
2005,2,11,0.2,30.8,24.4,75,2,180
2005,2,12,0,32,23.5,58,2,90
2005,2,13,0,30.5,24.5,73,2,320
2005,2,14,0,33,24.5,62,2,60
2005,2,15,0,32.8,25.4,63,2,90
2005,2,16,0,32.6,24.5,60,3,120
2005,2,17,0,32.8,24.8,67,2,320
2005,2,18,0,31,24.8,72,3,240
2005,2,19,0,30,24.8,76,2,220
2005,2,20,0,30.4,22,74,2,320
2005,2,21,0,30.8,24.5,64,2,240
2005,2,22,0,31.6,24,69,2,220
2005,2,23,0,31,25.3,74,2,240
2005,2,24,0,32,25.5,75,2,180
2005,2,25,0,32.8,26,68,2,240
2005,2,26,0,33,25.5,66,2,270
2005,2,27,0,32,24.1,62,2,140
2005,2,28,0,32.5,24,59,2,240
2005,3,1,0,33,24.2,62,2,270
2005,3,2,0,31.2,24.6,72,2,40
2005,3,3,0,31.5,24.4,65,2,290
2005,3,4,1,28.2,24.3,79,2,360
2005,3,5,0,29.8,21.5,72,3,360
2005,3,6,0,29.8,22.9,65,2,360
2005,3,7,0,29,22.8,65,2,270
2005,3,8,0,30.5,23.5,67,3,320
2005,3,9,0,31.2,24,63,3,110
2005,3,10,0,32,24,64,2,110
2005,3,11,0,32.2,26.4,67,2,240
2005,3,12,0,31.5,25,67,2,270
2005,3,13,0,31.2,25.6,65,3,270
2005,3,14,0,30,25.2,64,3,240
2005,3,15,0,32,24.6,71,2,70
2005,3,16,0,30.6,25.6,61,2,70
2005,3,17,0,30.2,25.4,73,3,360
2005,3,18,14,29.5,25.8,84,2,320
2005,3,19,0,31.2,25.7,69,2,360
2005,3,20,0,31,25.2,69,2,270
2005,3,21,0,32.8,25.5,65,2,90
2005,3,22,0,33.6,23,63,3,90
2005,3,23,0,32,25,68,2,240
2005,3,24,0.8,34,24,64,2,250
2005,3,25,0,30,25.8,65,2,360
2005,3,26,0,33,25,65,3,90
2005,3,27,0,33.6,25.3,66,2,90
2005,3,28,0,35,27.2,78,2,110
2005,3,29,0,35,27.8,62,2,110
2005,3,30,0,35,25.8,66,2,250
2005,3,31,0,33.5,27.3,66,3,140
2005,4,1,0,33.5,27.5,64,3,240
2005,4,2,0,33.7,26,64,2,180
2005,4,3,0,33,25.5,73,2,220
2005,4,4,0,32,25.5,61,2,30
2005,4,5,0,31.2,25.4,62,2,90
2005,4,6,0,32.4,25.2,61,3,110
2005,4,7,0,33.5,26.2,64,3,250
2005,4,8,0,32.4,26,66,3,160
2005,4,9,0,33,25.5,61,3,140
2005,4,10,0,33.6,25.2,63,3,140
2005,4,11,0,33.2,25.5,62,2,240
2005,4,12,0,34,25.2,58,2,90
2005,4,13,0,32.5,25.5,69,3,220
2005,4,14,0,33.4,27.2,62,3,220
2005,4,15,0,31.8,26.8,66,2,90
2005,4,16,0,31,26,68,2,160
2005,4,17,0,32.4,26.3,62,2,220
2005,4,18,0,33.5,25.5,61,2,220
2005,4,19,0,31.8,25.2,60,2,90
2005,4,20,0,32.8,26.2,62,3,270
2005,4,21,0,34,27.3,57,2,90
2005,4,22,0,33.3,27.3,61,2,240
2005,4,23,0,33.6,26.5,61,2,220
2005,4,24,0,33.4,27.3,70,3,220
2005,4,25,0,33,26,67,3,210
2005,4,26,0,32,26.6,79,3,210
2005,4,27,0,32.5,26.8,73,2,180
2005,4,28,0,33.4,28.5,78,3,180
2005,4,29,0,36.6,29,61,3,140
2005,4,30,0,35.5,26.5,60,2,90
2005,5,1,0,35.2,26.2,59,2,140
2005,5,2,0,35.4,27.5,61,3,140
2005,5,3,0,35.4,27.5,65,3,120
2005,5,4,0,34.8,28,56,3,160
2005,5,5,0,36.2,28,59,3,140
2005,5,6,0,33.8,28.5,68,4,220
2005,5,7,3,33,27.5,75,4,210
2005,5,8,0,35.2,28,68,3,220
2005,5,9,0,34,28.5,74,5,220
2005,5,10,0,33.5,28.3,81,4,220
2005,5,11,1.2,34,26,78,4,220
2005,5,12,0,34,28,71,3,220
2005,5,13,0,35,29,71,4,180
2005,5,14,0,34.5,28,67,3,180
2005,5,15,0,36,28.5,68,3,220
2005,5,16,0,35,28,66,4,220
2005,5,17,9,34.5,26,77,3,210
2005,5,18,0.6,34,27,73,3,250
2005,5,19,0,35,28,66,4,160
2005,5,20,4,34,28,67,3,40
2005,5,21,0,34,28,69,4,210
2005,5,22,0,33,26.4,75,5,210
2005,5,23,4.8,33.8,27,72,3,220
2005,5,24,1.2,33,25,70,3,220
2005,5,25,0,33.3,27,70,3,270
2005,5,26,0.4,33.8,26.5,72,3,220
2005,5,27,0,33,26.8,72,3,220
2005,5,28,8.5,33.3,25,75,3,210
2005,5,29,9.4,32,26,75,3,220
2005,5,30,0,32.5,28.5,75,4,220
2005,5,31,18,31.4,26,75,3,220
2005,6,1,0,32.5,25.5,82,3,180
2005,6,2,0.3,32.2,26,79,3,220
2005,6,3,1.4,32.6,27.5,74,4,210
2005,6,4,35.2,32.5,26,77,4,220
2005,6,5,37,30.8,25.1,86,4,220
2005,6,6,24,31.5,25,83,4,220
2005,6,7,35.1,31.2,25.5,82,4,220
2005,6,8,21,29.8,24.2,85,4,180
2005,6,9,54,30,23.6,83,4,240
2005,6,10,0,31.5,26.6,77,4,180
2005,6,11,0,31.8,26,74,3,240
2005,6,12,0,32.2,27.5,81,3,220
2005,6,13,0,33.5,27.3,76,4,220
2005,6,14,1.4,33.4,27.6,70,3,180
2005,6,15,35,34,25.6,80,4,160
2005,6,16,0,34.5,27.5,80,3,220
2005,6,17,0,33,28.2,70,3,240
2005,6,18,0,34.8,27,66,3,160
2005,6,19,0,33.2,26.5,70,3,210
2005,6,20,0.3,36.3,26,70,3,110
2005,6,21,6.2,33.8,28,77,4,180
2005,6,22,7.8,35.6,26.5,68,4,110
2005,6,23,7.2,35,25.5,76,3,220
2005,6,24,11.4,34,26,78,3,240
2005,6,25,14.6,31.5,25.2,78,3,200
2005,6,26,8.2,30.1,25.3,83,4,210
2005,6,27,8.8,29.5,24.1,85,3,140
2005,6,28,2,32.4,26.5,78,3,220
2005,6,29,2,33,25.2,80,4,180
2005,6,30,0,32,26,75,2,40
2005,7,1,0,33,27.8,72,3,360
2005,7,2,0,32.2,25.5,77,2,240
2005,7,3,1,35,26.5,68,3,120
2005,7,4,14,30,24,80,3,360
2005,7,5,41,27,25,93,3,220
2005,7,6,0,30.5,24.8,82,4,210
2005,7,7,2.2,32.8,25,79,4,220
2005,7,8,0,32.5,27.4,75,3,270
2005,7,9,24,30.8,25,85,3,270
2005,7,10,0,34,27,71,3,140
2005,7,11,0,34,27.3,68,3,290
2005,7,12,45.2,32,24,74,3,220
2005,7,13,0,33,26.2,74,3,210
2005,7,14,2.4,31.5,26,78,3,220
2005,7,15,0.1,32,26.2,75,3,220
2005,7,16,0,31.5,28.5,78,3,220
2005,7,17,0,32.2,28,76,6,220
2005,7,18,13,32.5,25.5,84,5,220
2005,7,19,1.2,31,26,81,4,180
2005,7,20,6.3,29.5,26,87,3,180
2005,7,21,5,30.3,26,83,5,200
2005,7,22,11,31.2,24,84,3,220
2005,7,23,0,30.8,26,80,3,180
2005,7,24,2.5,31,26,80,4,220
2005,7,25,0,31.5,26,78,3,220
2005,7,26,3.6,31.5,26.5,81,3,220
2005,7,27,0.2,31.5,25.3,81,4,210
2005,7,28,1.2,33,26,76,6,180
2005,7,29,0,32.5,26.2,71,3,210
2005,7,30,0,31.5,26.4,76,4,210
2005,7,31,1.2,32,24.2,78,3,220
2005,8,1,14,31.3,23,54,4,220
2005,8,2,0,32,28,62,3,220
2005,8,3,0,32.5,26.5,78,5,220
2005,8,4,13.2,32,25.6,81,6,220
2005,8,5,46,30,26,83,5,200
2005,8,6,30.5,28.5,24,88,8,180
2005,8,7,0,27.4,25,90,4,210
2005,8,8,11.4,29.2,23.5,89,5,180
2005,8,9,2.3,28,24,87,4,180
2005,8,10,2.1,29,24,88,3,200
2005,8,11,35.2,28.5,24,91,5,220
2005,8,12,52.2,29,25,92,7,180
2005,8,13,2.2,29.3,25,86,3,180
2005,8,14,0,30.2,26,83,3,220
2005,8,15,0,30.6,25.4,83,3,220
2005,8,16,0,29,25.5,86,3,200
2005,8,17,0.2,32,26.2,78,3,250
2005,8,18,0,32.5,26.5,76,3,220
2005,8,19,7.2,31.5,26.4,79,3,180
2005,8,20,0,32.5,26.6,74,2,360
2005,8,21,0,32,26.7,79,3,220
2005,8,22,20.5,33,25.5,82,3,320
2005,8,23,0,31.8,25.5,80,4,250
2005,8,24,0,33,26.5,80,4,320
2005,8,25,4,32,25,80,4,240
2005,8,26,11,28,25,85,2,40
2005,8,27,3.6,31.5,25.4,79,4,180
2005,8,28,3,31.4,25.8,76,2,250
2005,8,29,0,31.6,25.3,76,5,270
2005,8,30,0,31,25.5,77,4,220
2005,8,31,3.8,31,25,80,5,200
2005,9,1,5.5,29.5,23.5,87,4,220
2005,9,2,8.8,31,27,81,4,210
2005,9,3,9,30.4,25,84,5,210
2005,9,4,8.1,30.5,25,86,4,220
2005,9,5,5,32,25.5,80,3,220
2005,9,6,8.3,30.4,26.2,83,4,180
2005,9,7,5.7,29.8,25.5,84,3,220
2005,9,8,3,32,26,82,3,250
2005,9,9,2,31,26.8,79,4,40
2005,9,10,0,31.5,26,82,4,180
2005,9,11,10.5,33,25,76,3,140
2005,9,12,24.5,33.5,23.5,79,3,120
2005,9,13,0.4,32,23.5,76,4,360
2005,9,14,33.7,29.5,23.5,86,3,360
2005,9,15,65.2,26,24.8,96,3,320
2005,9,16,28.2,27.5,25.3,90,3,110
2005,9,17,0,33,25.7,74,3,90
2005,9,18,5.6,30.2,23,82,3,360
2005,9,19,1.3,31.5,24,88,3,360
2005,9,20,2.2,28,25.8,87,2,220
2005,9,21,1,31.5,26,81,5,200
2005,9,22,1.2,32,26,80,6,220
2005,9,23,6.6,30.4,25,86,4,180
2005,9,24,19.7,27,23.5,90,4,90
2005,9,25,0,31,25.5,82,3,220
2005,9,26,12,32,25.3,73,3,220
2005,9,27,0.5,32,26,76,3,240
2005,9,28,0.6,32,25.6,77,3,210
2005,9,29,0,33,26,74,3,220
2005,9,30,60.2,32,24,76,3,220
2005,10,1,17.2,31,25.8,80,3,180
2005,10,2,0,31.6,25.1,78,3,220
2005,10,3,0.3,32.3,24.2,79,3,270
2005,10,4,2,29.8,24,81,3,360
2005,10,5,0,30.2,25.8,82,3,210
2005,10,6,16.6,30,24.5,86,3,220
2005,10,7,51.1,29,24.2,88,3,360
2005,10,8,1.8,30,25,86,2,180
2005,10,9,0,29,25.5,86,2,180
2005,10,10,1.5,31.8,25.5,77,3,270
2005,10,11,2.5,31,24.8,81,3,220
2005,10,12,7.3,31,24.4,84,2,40
2005,10,13,3.8,32,25.5,77,3,360
2005,10,14,16,32,26.4,72,3,240
2005,10,15,0,32.5,27.5,71,3,210
2005,10,16,22.2,31.2,24.5,79,3,40
2005,10,17,0,31.2,26.2,77,3,40
2005,10,18,0.3,32,24.8,70,3,40
2005,10,19,0.5,31,25,73,3,40
2005,10,20,0,32,26.2,75,2,240
2005,10,21,0,32,26.4,71,3,140
2005,10,22,0,32.5,26,62,4,210
2005,10,23,0,32,25,63,3,220
2005,10,24,0,31.5,26.1,76,3,360
2005,10,25,18.6,29.8,26,75,3,40
2005,10,26,6.2,32.2,24,74,3,360
2005,10,27,91,27,23.5,93,3,360
2005,10,28,5.6,28,24.4,87,2,360
2005,10,29,0,31,24.6,79,3,90
2005,10,30,29.5,31,24,85,3,360
2005,10,31,2,30,25.2,85,3,220
2005,11,1,3.8,29,24.6,83,2,20
2005,11,2,0,32.3,25,75,3,360
2005,11,3,1.4,29.2,25.5,85,2,320
2005,11,4,0.5,32.2,26.6,74,3,90
2005,11,5,9.3,31,26,82,3,40
2005,11,6,0.1,31,26,73,3,220
2005,11,7,0.2,31.5,25.4,76,2,270
2005,11,8,0,31.4,26.8,73,3,220
2005,11,9,0,33.6,26.4,72,3,20
2005,11,10,3.4,28,25.6,85,2,40
2005,11,11,0,32,27,72,3,240
2005,11,12,0,31.7,26,74,2,270
2005,11,13,0,32.2,25.4,76,2,220
2005,11,14,0.6,31.5,25.5,70,3,220
2005,11,15,0,31,25.5,77,2,210
2005,11,16,0,31,25.2,76,3,360
2005,11,17,0,31.5,25.8,69,4,40
2005,11,18,0,31.8,25,57,5,360
2005,11,19,0,28,23.2,69,4,360
2005,11,20,0,28.4,24.8,83,2,40
2005,11,21,0,32.7,26.8,79,3,270
2005,11,22,0,31.5,26,78,3,180
2005,11,23,0,32,26.4,74,3,360
2005,11,24,0.4,32,26.2,78,3,360
2005,11,25,0,32,25.7,69,3,360
2005,11,26,3.8,30.5,25.5,79,3,270
2005,11,27,5.5,30.4,24.6,82,2,360
2005,11,28,0,29.8,25.2,83,2,360
2005,11,29,1.8,31.2,26,77,3,220
2005,11,30,3,29.4,24.6,83,2,140
2005,12,1,0,32,26,80,3,40
2005,12,2,1,32.2,26.5,75,3,360
2005,12,3,10,31.3,24.2,82,3,360
2005,12,4,3,31,25,77,3,270
2005,12,5,0,31.5,24,76,4,360
2005,12,6,0,27.4,24.5,76,3,20
2005,12,7,0.4,30.5,24.4,71,4,360
2005,12,8,9.3,27,23.8,88,3,360
2005,12,9,7.9,28,23,93,3,360
2005,12,10,19,29.2,23.8,90,3,360
2005,12,11,1,29.8,24.2,84,2,20
2005,12,12,1,32,24.5,79,3,70
2005,12,13,8,28.4,23.2,87,2,210
2005,12,14,9.2,29.8,24.4,81,2,360
2005,12,15,0,30,25.2,82,3,360
2005,12,16,0,29.2,24.6,74,4,360
2005,12,17,0,29,24.2,75,3,360
2005,12,18,0,28.2,24,67,3,360
2005,12,19,0,30.5,25.2,68,3,20
2005,12,20,0,30,24.6,80,2,180
2005,12,21,0,28.5,24.4,82,2,360
2005,12,22,0,29.5,23,72,3,220
2005,12,23,0,27.5,21.8,70,3,270
2005,12,24,0,27,21.5,75,3,40
2005,12,25,0,28,23,72,3,220
2005,12,26,0,27.5,23,68,4,20
2005,12,27,17.4,30.6,23,79,3,20
2005,12,28,0,32,24.5,77,3,320
2005,12,29,0,32.5,25.4,75,4,90
2005,12,30,0,30.5,25.5,77,3,40
2005,12,31,0,30.5,25.2,76,3,40
2006,1,1,3,29,24,81,2,20
2006,1,2,6,29.5,24,80,2,360
2006,1,3,0,30.6,23.5,74,2,320
2006,1,4,0,30,24,76,3,240
2006,1,5,0,30,24,74,3,240
2006,1,6,0,29,23,76,3,240
2006,1,7,0,28,22.5,75,3,360
2006,1,8,0,28.3,23.2,77,2,220
2006,1,9,0,28.2,24,73,3,320
2006,1,10,0,28,22.4,76,2,220
2006,1,11,0,30,22.6,73,3,240
2006,1,12,0,30.5,24.8,75,3,270
2006,1,13,6.5,29.8,24.8,82,2,270
2006,1,14,0,29.8,25,85,2,40
2006,1,15,0,33.2,25.2,71,3,90
2006,1,16,0,33.6,25.5,69,4,90
2006,1,17,0,32.2,24.2,68,2,90
2006,1,18,0,31.4,24.4,72,3,360
2006,1,19,0,31,25.4,77,2,270
2006,1,20,0,30,25,78,3,90
2006,1,21,0,29.5,25,78,2,40
2006,1,22,0,29.4,24.1,78,3,220
2006,1,23,0,31.7,25,75,4,360
2006,1,24,2.8,29.8,24.8,82,3,340
2006,1,25,28,30,24,93,3,360
2006,1,26,7,28.5,24.5,92,3,320
2006,1,27,2.8,27.5,24,86,3,220
2006,1,28,0,31.5,25.5,77,2,90
2006,1,29,0,33,25,74,3,140
2006,1,30,0,33,24.2,70,4,90
2006,1,31,0,30,25.3,71,3,220
2006,2,1,0,30,25.1,78,3,220
2006,2,2,8.4,30,25.2,73,2,360
2006,2,3,0,30,25,74,3,360
2006,2,4,0,30.3,23.5,65,4,20
2006,2,5,0,29.4,23.5,65,3,220
2006,2,6,0,29,24.2,73,3,210
2006,2,7,3.8,28.6,24,80,2,20
2006,2,8,3,29,25.5,73,3,340
2006,2,9,0,30,23.8,66,3,40
2006,2,10,0,29,23.2,68,3,360
2006,2,11,0,29.2,22.5,74,2,270
2006,2,12,0,29.3,24,73,2,360
2006,2,13,0,31,26,72,3,250
2006,2,14,0,31.8,25.5,76,3,270
2006,2,15,0,32,25,78,3,320
2006,2,16,0,32,25.7,65,3,90
2006,2,17,0,33,25.5,62,4,70
2006,2,18,0,30,24.5,72,3,40
2006,2,19,0,31.6,23.4,72,2,220
2006,2,20,0,31.5,25.2,69,3,220
2006,2,21,2.2,31.8,26.4,75,3,40
2006,2,22,0,32,25.4,73,3,240
2006,2,23,0,33,25.5,70,3,360
2006,2,24,0,32.8,25.6,66,3,70
2006,2,25,0,32,24.5,63,4,110
2006,2,26,0,31.8,26,68,3,220
2006,2,27,0,32.5,25.3,70,3,140
2006,2,28,0,32.4,24.4,70,3,140
2006,3,1,37.2,31,23.5,76,3,360
2006,3,2,1,31,24.8,75,4,220
2006,3,3,0,30,24.6,75,3,270
2006,3,4,0,29.3,24,75,3,180
2006,3,5,0,30.2,25,74,3,90
2006,3,6,0,33.2,25,69,3,320
2006,3,7,0,32.2,25.5,67,3,270
2006,3,8,0,33,25.2,68,3,360
2006,3,9,0,32.5,25.4,70,3,220
2006,3,10,0,32,25.8,69,3,40
2006,3,11,0,32,25.5,71,3,220
2006,3,12,22.5,33,25.1,74,3,270
2006,3,13,12,31,25.4,81,3,270
2006,3,14,0,31,24.5,72,2,40
2006,3,15,0,32.5,25.4,73,3,240
2006,3,16,0,32.5,25.8,64,3,270
2006,3,17,0,33,25.4,66,3,40
2006,3,18,0,33,25.5,67,3,220
2006,3,19,0,33,26,59,3,70
2006,3,20,0,33.3,26,63,3,220
2006,3,21,0,33.6,26.3,61,3,90
2006,3,22,0,34,26,66,3,140
2006,3,23,0,33.6,25.5,62,3,140
2006,3,24,0,33.5,25.5,65,3,270
2006,3,25,0,34,25.5,67,4,110
2006,3,26,0,34,27.8,65,2,160
2006,3,27,0,34,27.2,70,2,240
2006,3,28,0,33,26,72,3,320
2006,3,29,0,32.6,26.8,68,3,90
2006,3,30,7.2,30.5,24.4,84,3,360
2006,3,31,0,29,25,80,4,40
2006,4,1,0,33,25.5,69,4,90
2006,4,2,0,32.5,26.5,67,2,220
2006,4,3,0,33,25.4,68,4,90
2006,4,4,0,33.6,26.4,67,3,90
2006,4,5,0,34.5,26,68,3,270
2006,4,6,0,34.2,26.6,67,3,250
2006,4,7,0,35,27,60,3,140
2006,4,8,0,35.5,27,58,3,40
2006,4,9,0,34.8,26,55,3,140
2006,4,10,0,34,26.4,75,3,140
2006,4,11,0,35.6,26.4,65,3,140
2006,4,12,0,34.3,26.5,69,3,220
2006,4,13,0,34,25.2,59,3,220
2006,4,14,0,33.5,27.8,60,4,360
2006,4,15,0,33.8,27.5,67,4,110
2006,4,16,0,33,27,73,4,140
2006,4,17,0,33.8,25,64,4,140
2006,4,18,0,33.8,25.7,57,3,90
2006,4,19,0,34.5,27.5,66,3,140
2006,4,20,0,34.5,26.8,68,3,120
2006,4,21,0,35,26.5,62,4,140
2006,4,22,0,33.5,26,66,3,90
2006,4,23,0,34.4,26.5,62,3,240
2006,4,24,0,35,27.5,63,4,270
2006,4,25,0,35,26.6,63,3,140
2006,4,26,0,34.6,27.5,67,3,240
2006,4,27,0,35.5,28.8,66,4,250
2006,4,28,0,36,27,67,4,360
2006,4,29,0,35.5,26.5,69,4,180
2006,4,30,0,35,26.5,63,3,140
2006,5,1,0,35.7,28,63,4,240
2006,5,2,0,34.6,28.4,66,3,140
2006,5,3,0,35.2,27,59,4,90
2006,5,4,0,35,27.8,62,4,270
2006,5,5,0,34.8,28.4,62,4,220
2006,5,6,0,34,28.5,69,3,120
2006,5,7,0,34.4,28.5,66,3,220
2006,5,8,0,34.5,28.5,68,3,210
2006,5,9,0,34.6,28,63,3,220
2006,5,10,8.4,34,27.8,68,3,220
2006,5,11,5.4,35.5,26,65,4,20
2006,5,12,13.8,28,25,82,4,360
2006,5,13,7.4,27.8,25,89,8,90
2006,5,14,2.5,29.4,27,78,6,90
2006,5,15,0,34.5,25.6,68,6,140
2006,5,16,6.6,31,24.6,78,3,140
2006,5,17,0.4,31.5,25.6,76,3,220
2006,5,18,0,31.5,27,76,4,220
2006,5,19,0,31.6,27.5,85,4,220
2006,5,20,0,33,27,75,3,40
2006,5,21,0,30.4,26,78,3,220
2006,5,22,0,33.5,26.4,74,3,320
2006,5,23,0,31.8,26.2,78,3,220
2006,5,24,2.5,31.5,26.4,79,3,220
2006,5,25,0,34,27.6,72,4,240
2006,5,26,0,34,28.4,66,4,270
2006,5,27,3.6,33.5,26.5,75,4,220
2006,5,28,0,32.8,26.7,75,3,210
2006,5,29,0,32.5,26.2,76,4,220
2006,5,30,0,33.4,27,74,2,240
2006,5,31,0,32.8,27.8,70,3,140
2006,6,1,0,34.8,26.5,70,3,270
2006,6,2,3,34.5,25.2,73,3,270
2006,6,3,62.5,34.5,25,78,3,360
2006,6,4,10.3,31.8,27.2,79,3,220
2006,6,5,0,32.8,28,76,3,250
2006,6,6,0,32.4,27.5,75,3,220
2006,6,7,0,33,27.8,73,4,220
2006,6,8,0,33,28.5,74,4,220
2006,6,9,0,33.5,28.3,74,4,220
2006,6,10,0,33,28,75,4,220
2006,6,11,12.6,31.8,25.4,82,3,220
2006,6,12,0,36,27.4,71,3,140
2006,6,13,17.8,32,25.6,81,2,320
2006,6,14,1.4,32.5,26.5,78,3,270
2006,6,15,21.8,32.5,26.5,81,4,220
2006,6,16,6,33,28,80,3,200
2006,6,17,0,35,27.5,69,4,140
2006,6,18,0,32.6,25.1,81,3,220
2006,6,19,0,34.8,28.1,71,2,270
2006,6,20,0,33,27.4,69,3,270
2006,6,21,3.9,32.8,26.8,78,3,360
2006,6,22,0,34,27,74,3,300
2006,6,23,0,33,27,73,3,250
2006,6,24,12.6,31.5,24,80,3,40
2006,6,25,12.1,30,25.1,86,3,20
2006,6,26,19,33,25.2,84,4,140
2006,6,27,4.5,32.2,26.4,80,3,140
2006,6,28,4,33.6,26,76,3,90
2006,6,29,0,34.8,27,70,4,140
2006,6,30,0,34.5,28,64,3,90
2006,7,1,4,33.8,27,74,5,90
2006,7,2,0,32.2,27.7,75,3,180
2006,7,3,0,33.5,28,74,3,220
2006,7,4,3,32,29,78,4,200
2006,7,5,0,33,28.6,78,4,220
2006,7,6,3.2,32.5,27,81,6,220
2006,7,7,0.2,29.8,28,82,5,200
2006,7,8,26.1,30.2,25.8,78,7,220
2006,7,9,0,30.2,27,81,4,220
2006,7,10,13.4,31,27.2,83,5,220
2006,7,11,35,30.6,25,80,4,270
2006,7,12,44.7,30,23.8,86,6,220
2006,7,13,44,30,25.2,85,7,200
2006,7,14,15.2,29.5,25.8,88,4,180
2006,7,15,0.6,30,25.5,86,3,220
2006,7,16,0,31.8,26.5,78,3,220
2006,7,17,23,31.2,25,86,3,220
2006,7,18,12,28,25.2,86,2,20
2006,7,19,0.1,28.8,26,90,2,290
2006,7,20,0,31,24.5,84,3,220
2006,7,21,1,31.4,26.8,80,3,220
2006,7,22,20.7,30,25,84,5,180
2006,7,23,94,28.2,26,94,4,220
2006,7,24,73.5,28.3,24,95,7,220
2006,7,25,60.9,28.8,24,93,4,270
2006,7,26,31,30.4,23,87,3,320
2006,7,27,0,30.5,24.6,83,3,320
2006,7,28,4.2,31.5,25,84,3,180
2006,7,29,30.8,31,24.5,81,3,220
2006,7,30,18,28.4,24.5,93,3,270
2006,7,31,10.7,28,24.4,90,4,220
2006,8,1,15.2,27,24.6,88,3,90
2006,8,2,0,32,26.4,76,3,140
2006,8,3,0,32,27.5,76,3,220
2006,8,4,0,31,26,79,4,240
2006,8,5,20.2,29,25,84,4,270
2006,8,6,0,30.4,27,83,4,220
2006,8,7,2.5,31.5,26.1,81,5,220
2006,8,8,0,30.4,25.5,82,4,180
2006,8,9,17.4,30.5,25.5,86,4,210
2006,8,10,1,28.5,26.3,91,3,220
2006,8,11,21,30.5,26,83,3,180
2006,8,12,4.8,30.2,26.2,83,4,240
2006,8,13,20,28,24.8,90,3,180
2006,8,14,53,27,24.4,93,5,200
2006,8,15,20,28.5,25,88,2,180
2006,8,16,0,31.5,28,82,5,220
